Invoice,InvoiceDate,CustomerID,Country,StockCode,Description,Category,Quantity,Price,TotalLine
INV2109,2024-11-15,58567,Australia,45678S,Black Skull & Crossbone Lunch Box,Travel Accessories,22,39.38,866.36
INV2190,2024-11-15,39201,Greece,78543Z,Wooden Happy Birthday Bunting,Home Decor & Furnishings,22,47.0,1034.0
INV2190,2024-11-15,28422,Germany,54321BE,Metal Wall Art World Map,Wall Art & Signs,28,75.86,2124.08
INV1098,2024-11-16,40567,Japan,86420CK,Pineapple Shaped Trinket Dish,Storage & Organization,14,75.66,1059.24
INV1098,2024-11-16,40567,Sweden,86420CK,Pineapple Shaped Trinket Dish,Storage & Organization,14,75.66,1059.24
INV6543,2024-11-16,48567,Channel Islands,22045AC,Silver Plated Photo Frame 5x7,Home Decor & Furnishings,76,82.01,6232.76
INV7654,2024-11-16,89213,Unknown,71053AW,Giant Pencil Eraser Set,Stationery & Office,65,61.15,3974.75
INV6543,2024-11-16,51324,European Community,86420BA,Miniature Ceramic Toadstool Set,Seasonal & Holiday,28,69.28,1939.8400000000001
INV7654,2024-11-16,92789,Austria,67890BY,Personalised Name Mug,Mugs & Drinkware,27,56.64,1529.28
INV7654,2024-11-16,92789,Norway,67890BY,Personalised Name Mug,Mugs & Drinkware,27,56.64,1529.28
INV7654,2024-11-16,92789,EIRE,67890BY,Personalised Name Mug,Mugs & Drinkware,27,56.64,1529.28
INV8765,2024-11-16,74567,Unknown,67890AO,Small Glass Water Carafe,Kitchenware & Dining,28,25.93,726.04
INV8765,2024-11-16,53210,Unknown,54321U,Miniature Metal Wheelbarrow Planter,Unknown Category,55,45.37,2495.35
INV5432,2024-11-16,70678,Unknown,84406AX,Orange & Yellow Stripe Throw,Home Decor & Furnishings,76,89.52,6803.5199999999995
INV6543,2024-11-16,68567,Switzerland,85123BN,Set/4 Coloured Plastic Tumblers,Kitchenware & Dining,66,38.87,2565.4199999999996
INV2190,2024-11-16,72789,Unknown,85123BN,Set/4 Coloured Plastic Tumblers,Kitchenware & Dining,11,38.87,427.57
INV2345,2024-11-16,19237,Unknown,85123AD,Chalkboard Hanging Kitchen Sign,Wall Art & Signs,60,65.93,3955.8
INV2109,2024-11-16,13047,Unknown,98765CN,Black & White Striped Rug,Textiles & Linens,27,61.52,1661.0400000000002
INV7654,2024-11-16,18118,USA,84406BP,Miniature Terracotta Plant Pots,Garden & Outdoor,46,37.94,1745.2399999999998
INV8765,2024-11-16,28422,Germany,22045AC,Silver Plated Photo Frame 5x7,Home Decor & Furnishings,48,82.01,3936.4800000000005
INV9876,2024-11-17,40567,Japan,22045AC,Silver Plated Photo Frame 5x7,Home Decor & Furnishings,37,82.01,3034.3700000000003
INV9876,2024-11-17,40567,Sweden,22045AC,Silver Plated Photo Frame 5x7,Home Decor & Furnishings,37,82.01,3034.3700000000003
INV7654,2024-11-17,38564,Italy,71053CG,Faux Fur Hot Water Bottle,Bath & Body,20,29.79,595.8
INV3456,2024-11-17,33298,European Community,97531R,Floral Print Fabric Gift Wrap,Unknown Category,79,87.28,6895.12
INV3456,2024-11-17,33298,Japan,97531R,Floral Print Fabric Gift Wrap,Unknown Category,79,87.28,6895.12
INV3456,2024-11-17,33298,Japan,97531R,Floral Print Fabric Gift Wrap,Unknown Category,79,87.28,6895.12
INV2345,2024-11-17,66789,Unknown,13579BQ,Green Floral Garden Gloves,Garden & Outdoor,8,6.78,54.24
INV8901,2024-11-17,73210,Unknown,45678BU,Set/2 Striped Kitchen Aprons,Unknown Category,46,87.91,4043.8599999999997
INV2109,2024-11-17,71324,Unknown,86420AI,Vintage Red Radio Clock,Retro & Vintage,30,14.7,441.0
INV8901,2024-11-17,85321,Unknown,24680BR,Metal Bicycle Photo Clip Holder,Unknown Category,65,63.78,4145.7
INV6543,2024-11-17,48567,Channel Islands,12345K,Garden Swing Metal Sign,Garden & Outdoor,74,34.37,2543.3799999999997
INV8765,2024-11-17,84567,Denmark,71053D,Ceramic Cherry Blossom Mug,Kitchenware & Dining,24,97.12,2330.88
INV8765,2024-11-17,84567,United Arab Emirates,71053D,Ceramic Cherry Blossom Mug,Kitchenware & Dining,24,97.12,2330.88
INV6789,2024-11-17,99213,RSA,85123A,Red Retrospot Storage Jar,Kitchenware & Dining,5,26.17,130.85000000000002
INV8765,2024-11-17,61324,Czech Republic,97531AJ,Ceramic Bathroom Set (4 Piece),Bath & Body,68,49.36,3356.48
INV8765,2024-11-17,61324,RSA,97531AJ,Ceramic Bathroom Set (4 Piece),Bath & Body,68,49.36,3356.48
INV8765,2024-11-17,61324,Brazil,97531AJ,Ceramic Bathroom Set (4 Piece),Bath & Body,68,49.36,3356.48
INV6543,2024-11-17,13047,Unknown,65432X,Retro Telephone Box Money Bank,Retro & Vintage,19,3.57,67.83
INV4567,2024-11-17,72789,Unknown,85123AV,Union Jack Flag Beach Towel,Textiles & Linens,14,56.35,788.9
INV8765,2024-11-17,13767,Bahrain,12345K,Garden Swing Metal Sign,Garden & Outdoor,47,34.37,1615.3899999999999
INV9012,2024-11-18,14298,Unknown,71053CG,Faux Fur Hot Water Bottle,Bath & Body,42,29.79,1251.18
INV8765,2024-11-18,73210,Unknown,13579AG,Gold Star Design Paper Napkins,Gifts & Novelty Items,42,14.77,620.34
INV4321,2024-11-18,32654,Unknown,93207BL,Geometric Print Notebook A5,Stationery & Office,9,29.67,267.03000000000003
INV6543,2024-11-18,87321,Unknown,12345CP,Glass Skull Head Cocktail Mug,Gifts & Novelty Items,55,11.32,622.6
INV1098,2024-11-18,96789,Norway,30987CA,Set of 4 Wooden Animal Skittles,Kids & Toys,10,28.46,284.6
INV0123,2024-11-18,38564,Italy,86420CK,Pineapple Shaped Trinket Dish,Storage & Organization,39,75.66,2950.74
INV2109,2024-11-18,76789,Unknown,78543Z,Wooden Happy Birthday Bunting,Home Decor & Furnishings,66,47.0,3102.0
INV2109,2024-11-18,82789,Unknown,22045CW,Retro Spotty Storage Tin,Unknown Category,70,38.4,2688.0
INV2345,2024-11-18,29583,Finland,97531R,Floral Print Fabric Gift Wrap,Unknown Category,24,87.28,2094.7200000000003
INV7890,2024-11-18,14298,Unknown,56321AA,Knitted Sheep Hot Water Bottle Cover,Unknown Category,62,6.0,372.0
INV8765,2024-11-18,80678,Sweden,71053AW,Giant Pencil Eraser Set,Stationery & Office,62,61.15,3791.2999999999997
INV0987,2024-11-18,86789,Unknown,93207BL,Geometric Print Notebook A5,Stationery & Office,38,29.67,1127.46
INV8765,2024-11-18,89213,Unknown,30987AQ,Antique Style Key Fob,Gifts & Novelty Items,49,96.8,4743.2
INV4321,2024-11-18,14298,Unknown,67890BG,Grey Felt Laptop Sleeve,Textiles & Linens,35,31.93,1117.55
INV1098,2024-11-19,53210,Unknown,56321CU,Wooden Pegs In A Bag,Unknown Category,70,70.4,4928.0
INV5432,2024-11-19,50678,Australia,98765AL,Paris Themed Gift Bag Large,Unknown Category,38,32.7,1242.6000000000001
INV5432,2024-11-19,50678,Italy,98765AL,Paris Themed Gift Bag Large,Unknown Category,38,32.7,1242.6000000000001
INV5432,2024-11-19,50678,Finland,98765AL,Paris Themed Gift Bag Large,Unknown Category,38,32.7,1242.6000000000001
INV4321,2024-11-19,13047,Unknown,30987BI,Glass Bell Jar Display Dome,Home Decor & Furnishings,7,79.53,556.71
INV4321,2024-11-19,53210,Unknown,78543BJ,Set of 2 Silver Tealight Holders,Home Decor & Furnishings,9,67.86,610.74
INV1098,2024-11-19,55321,Denmark,24680BR,Metal Bicycle Photo Clip Holder,Unknown Category,50,63.78,3189.0
INV6543,2024-11-19,55321,Denmark,30987CA,Set of 4 Wooden Animal Skittles,Kids & Toys,46,28.46,1309.16
INV9012,2024-11-19,79213,Unknown,24680AZ,Retro Sweet Shop Candy Jar,Retro & Vintage,46,3.07,141.22
INV6789,2024-11-19,76789,Unknown,24680P,Strawberry Ceramic Salt & Pepper Set,Kitchenware & Dining,14,24.19,338.66
INV8765,2024-11-19,13767,Bahrain,86420CK,Pineapple Shaped Trinket Dish,Storage & Organization,27,75.66,2042.82
INV7654,2024-11-19,17404,European Community,65432X,Retro Telephone Box Money Bank,Retro & Vintage,46,3.57,164.22
INV7654,2024-11-19,17404,Saudi Arabia,65432X,Retro Telephone Box Money Bank,Retro & Vintage,46,3.57,164.22
INV7654,2024-11-19,17404,Switzerland,65432X,Retro Telephone Box Money Bank,Retro & Vintage,46,3.57,164.22
INV6543,2024-11-19,66789,Unknown,45678BU,Set/2 Striped Kitchen Aprons,Unknown Category,20,87.91,1758.1999999999998
INV5432,2024-11-19,41329,Iceland,85123BN,Set/4 Coloured Plastic Tumblers,Kitchenware & Dining,18,38.87,699.66
INV5432,2024-11-19,41329,Canada,85123BN,Set/4 Coloured Plastic Tumblers,Kitchenware & Dining,18,38.87,699.66
INV5432,2024-11-19,41329,Belgium,85123BN,Set/4 Coloured Plastic Tumblers,Kitchenware & Dining,18,38.87,699.66
INV5432,2024-11-19,23494,Unknown,54321M,Set of 6 Christmas Crackers,Seasonal & Holiday,60,32.61,1956.6
INV2190,2024-11-19,72789,Unknown,78543AR,Children's Animal Print Apron,Kids & Toys,7,30.41,212.87
INV2109,2024-11-20,37210,Malta,97531BT,Flamingo Print Woven Purse,Unknown Category,5,9.8,49.0
INV2109,2024-11-20,33298,European Community,65432J,Grow Your Own Basil Kit,Garden & Outdoor,24,2.48,59.519999999999996
INV2109,2024-11-20,33298,Japan,65432J,Grow Your Own Basil Kit,Garden & Outdoor,24,2.48,59.519999999999996
INV2109,2024-11-20,33298,Japan,65432J,Grow Your Own Basil Kit,Garden & Outdoor,24,2.48,59.519999999999996
INV3456,2024-11-20,80678,Sweden,24680BR,Metal Bicycle Photo Clip Holder,Unknown Category,8,63.78,510.24
INV5432,2024-11-20,71324,Unknown,30987AQ,Antique Style Key Fob,Gifts & Novelty Items,70,96.8,6776.0
INV1098,2024-11-20,39201,Greece,13579AY,Blue Polka Dot Travel Mug,Bath & Body,34,33.99,1155.66
INV6789,2024-11-20,91324,Switzerland,78543CT,Green Leaf Print Window Film,Textiles & Linens,76,45.96,3492.96
INV2190,2024-11-20,81324,Unknown,13579AY,Blue Polka Dot Travel Mug,Bath & Body,23,33.99,781.7700000000001
INV1098,2024-11-20,12583,EIRE,98765BD,Wooden Hanging Letter 'A',Unknown Category,35,75.78,2652.3
INV1098,2024-11-20,12583,Lebanon,98765BD,Wooden Hanging Letter 'A',Unknown Category,35,75.78,2652.3
INV6789,2024-11-20,37210,Malta,97531BT,Flamingo Print Woven Purse,Unknown Category,64,9.8,627.2
INV4567,2024-11-20,57321,Saudi Arabia,13579O,Paper Chain Garland Rainbow,Textiles & Linens,23,50.19,1154.37
INV8765,2024-11-20,46789,Unknown,30987Y,Clear Glass Storage Jar with Lid,Unknown Category,11,70.53,775.83
INV4567,2024-11-20,34567,Unknown,85123A,Red Retrospot Storage Jar,Kitchenware & Dining,19,26.17,497.23
INV2109,2024-11-20,98567,Unknown,78543AR,Children's Animal Print Apron,Kids & Toys,68,30.41,2067.88
INV5432,2024-11-20,88567,Channel Islands,86420Q,Giant Wooden Game Dice,Kids & Toys,61,23.8,1451.8
INV5432,2024-11-20,88567,Brazil,86420Q,Giant Wooden Game Dice,Kids & Toys,61,23.8,1451.8
INV2345,2024-11-21,56789,Unknown,65432J,Grow Your Own Basil Kit,Garden & Outdoor,78,2.48,193.44
INV8765,2024-11-21,68567,Switzerland,22045AU,Metal Butterfly Garden Ornament,Home Decor & Furnishings,42,92.65,3891.3
INV2190,2024-11-21,34567,Unknown,45678S,Black Skull & Crossbone Lunch Box,Travel Accessories,15,39.38,590.7
INV1098,2024-11-21,84567,Denmark,45678S,Black Skull & Crossbone Lunch Box,Travel Accessories,73,39.38,2874.7400000000002
INV1098,2024-11-21,84567,United Arab Emirates,45678S,Black Skull & Crossbone Lunch Box,Travel Accessories,73,39.38,2874.7400000000002
INV2190,2024-11-21,86789,Unknown,71053CG,Faux Fur Hot Water Bottle,Bath & Body,27,29.79,804.3299999999999
INV5432,2024-11-21,41329,Iceland,97531BT,Flamingo Print Woven Purse,Unknown Category,40,9.8,392.0
INV5432,2024-11-21,41329,Canada,97531BT,Flamingo Print Woven Purse,Unknown Category,40,9.8,392.0
INV5432,2024-11-21,41329,Belgium,97531BT,Flamingo Print Woven Purse,Unknown Category,40,9.8,392.0
INV4321,2024-11-21,41329,Iceland,86420BA,Miniature Ceramic Toadstool Set,Seasonal & Holiday,31,69.28,2147.68
INV4321,2024-11-21,41329,Canada,86420BA,Miniature Ceramic Toadstool Set,Seasonal & Holiday,31,69.28,2147.68
INV4321,2024-11-21,41329,Belgium,86420BA,Miniature Ceramic Toadstool Set,Seasonal & Holiday,31,69.28,2147.68
INV7654,2024-11-21,65321,Austria,56321AS,Woven Picnic Hamper Basket,Gifts & Novelty Items,54,66.55,3593.7
INV7654,2024-11-21,65321,Bahrain,56321AS,Woven Picnic Hamper Basket,Gifts & Novelty Items,54,66.55,3593.7
INV7654,2024-11-21,65321,Hong Kong,56321AS,Woven Picnic Hamper Basket,Gifts & Novelty Items,54,66.55,3593.7
INV7654,2024-11-21,65321,Lebanon,56321AS,Woven Picnic Hamper Basket,Gifts & Novelty Items,54,66.55,3593.7
INV7654,2024-11-21,65321,United Arab Emirates,56321AS,Woven Picnic Hamper Basket,Gifts & Novelty Items,54,66.55,3593.7
INV7654,2024-11-21,36472,Czech Republic,78543BJ,Set of 2 Silver Tealight Holders,Home Decor & Furnishings,18,67.86,1221.48
INV4321,2024-11-21,75321,Unknown,65432CR,Keep Calm Fridge Magnet Set,Unknown Category,80,66.16,5292.799999999999
INV8901,2024-11-21,87321,Unknown,12345K,Garden Swing Metal Sign,Garden & Outdoor,33,34.37,1134.2099999999998
INV5432,2024-11-21,15093,Saudi Arabia,98765N,Retro Camera Pencil Sharpener,Stationery & Office,79,1.32,104.28
INV2190,2024-11-21,28422,Germany,12345AN,Pink Retro Spotty Shower Cap,Bath & Body,34,21.15,719.0999999999999
INV7654,2024-11-21,28422,Germany,78543BJ,Set of 2 Silver Tealight Holders,Home Decor & Furnishings,64,67.86,4343.04
INV7890,2024-11-22,60678,Unknown,12345BX,Wooden Bird Feeder Kit,Garden & Outdoor,33,14.13,466.29
INV7654,2024-11-22,12583,EIRE,97531R,Floral Print Fabric Gift Wrap,Unknown Category,73,87.28,6371.4400000000005
INV7654,2024-11-22,12583,Lebanon,97531R,Floral Print Fabric Gift Wrap,Unknown Category,73,87.28,6371.4400000000005
INV1098,2024-11-22,44567,Unknown,93207AT,Set/3 Retro Wooden Spoons,Unknown Category,36,16.15,581.4
INV0987,2024-11-22,85321,Unknown,12345BF,Rainbow Stripe Woven Rug,Textiles & Linens,22,7.87,173.14000000000001
INV6543,2024-11-22,69213,Unknown,12345CP,Glass Skull Head Cocktail Mug,Gifts & Novelty Items,66,11.32,747.12
INV7890,2024-11-22,33298,European Community,78543CT,Green Leaf Print Window Film,Textiles & Linens,72,45.96,3309.12
INV7890,2024-11-22,33298,Japan,78543CT,Green Leaf Print Window Film,Textiles & Linens,72,45.96,3309.12
INV7890,2024-11-22,33298,Japan,78543CT,Green Leaf Print Window Film,Textiles & Linens,72,45.96,3309.12
INV7654,2024-11-22,60678,Unknown,86420BA,Miniature Ceramic Toadstool Set,Seasonal & Holiday,68,69.28,4711.04
INV8765,2024-11-22,17404,European Community,22045AU,Metal Butterfly Garden Ornament,Home Decor & Furnishings,66,92.65,6114.900000000001
INV8765,2024-11-22,17404,Saudi Arabia,22045AU,Metal Butterfly Garden Ornament,Home Decor & Furnishings,66,92.65,6114.900000000001
INV8765,2024-11-22,17404,Switzerland,22045AU,Metal Butterfly Garden Ornament,Home Decor & Furnishings,66,92.65,6114.900000000001
INV5678,2024-11-22,52789,USA,56321G,Blue Spotty Shopping Bag,Storage & Organization,3,27.17,81.51
INV5678,2024-11-22,52789,Belgium,56321G,Blue Spotty Shopping Bag,Storage & Organization,3,27.17,81.51
INV7654,2024-11-22,86789,Unknown,22045BM,Vintage Railway Poster Print,Wall Art & Signs,20,92.96,1859.1999999999998
INV8765,2024-11-22,76789,Unknown,67890AO,Small Glass Water Carafe,Kitchenware & Dining,48,25.93,1244.6399999999999
INV2190,2024-11-22,14298,Unknown,54321M,Set of 6 Christmas Crackers,Seasonal & Holiday,78,32.61,2543.58
INV9012,2024-11-22,14298,Unknown,71053AE,Green Retro Metal Dustbin,Unknown Category,32,58.08,1858.56
INV2190,2024-11-22,80678,Sweden,30987Y,Clear Glass Storage Jar with Lid,Unknown Category,78,70.53,5501.34
INV5432,2024-11-23,16921,Unknown,24680CJ,Small Woven Laundry Hamper,Storage & Organization,26,64.1,1666.6
INV5432,2024-11-23,33298,European Community,54321CO,Metal Star T-Light Holder,Lighting & Candles,68,2.79,189.72
INV5432,2024-11-23,33298,Japan,54321CO,Metal Star T-Light Holder,Lighting & Candles,68,2.79,189.72
INV5432,2024-11-23,33298,Japan,54321CO,Metal Star T-Light Holder,Lighting & Candles,68,2.79,189.72
INV2109,2024-11-23,90678,Sweden,12345K,Garden Swing Metal Sign,Garden & Outdoor,51,34.37,1752.87
INV2109,2024-11-23,90678,Japan,12345K,Garden Swing Metal Sign,Garden & Outdoor,51,34.37,1752.87
INV6543,2024-11-23,57321,Saudi Arabia,78543AR,Children's Animal Print Apron,Kids & Toys,64,30.41,1946.24
INV8765,2024-11-23,68567,Switzerland,54321M,Set of 6 Christmas Crackers,Seasonal & Holiday,60,32.61,1956.6
INV7654,2024-11-23,64567,Italy,12345BF,Rainbow Stripe Woven Rug,Textiles & Linens,26,7.87,204.62
INV7654,2024-11-23,64567,United Arab Emirates,12345BF,Rainbow Stripe Woven Rug,Textiles & Linens,26,7.87,204.62
INV8765,2024-11-23,52789,USA,78543Z,Wooden Happy Birthday Bunting,Home Decor & Furnishings,74,47.0,3478.0
INV8765,2024-11-23,52789,Belgium,78543Z,Wooden Happy Birthday Bunting,Home Decor & Furnishings,74,47.0,3478.0
INV5432,2024-11-23,30117,United Kingdom,78543BJ,Set of 2 Silver Tealight Holders,Home Decor & Furnishings,21,67.86,1425.06
INV8765,2024-11-23,13047,Unknown,67890W,Assorted Colour Glass Buttons,Gifts & Novelty Items,78,56.63,4417.14
INV8765,2024-11-23,88567,Channel Islands,24680P,Strawberry Ceramic Salt & Pepper Set,Kitchenware & Dining,1,24.19,24.19
INV8765,2024-11-23,88567,Brazil,24680P,Strawberry Ceramic Salt & Pepper Set,Kitchenware & Dining,1,24.19,24.19
INV7654,2024-11-23,25376,Spain,22045BM,Vintage Railway Poster Print,Wall Art & Signs,70,92.96,6507.2
INV5432,2024-11-23,17404,European Community,71053CG,Faux Fur Hot Water Bottle,Bath & Body,39,29.79,1161.81
INV5432,2024-11-23,17404,Saudi Arabia,71053CG,Faux Fur Hot Water Bottle,Bath & Body,39,29.79,1161.81
INV5432,2024-11-23,17404,Switzerland,71053CG,Faux Fur Hot Water Bottle,Bath & Body,39,29.79,1161.81
INV8765,2024-11-23,50678,Australia,54321M,Set of 6 Christmas Crackers,Seasonal & Holiday,36,32.61,1173.96
INV8765,2024-11-23,50678,Italy,54321M,Set of 6 Christmas Crackers,Seasonal & Holiday,36,32.61,1173.96
INV8765,2024-11-23,50678,Finland,54321M,Set of 6 Christmas Crackers,Seasonal & Holiday,36,32.61,1173.96
INV5432,2024-11-23,91324,Switzerland,98765N,Retro Camera Pencil Sharpener,Stationery & Office,58,1.32,76.56
INV4567,2024-11-24,55321,Denmark,98765AL,Paris Themed Gift Bag Large,Unknown Category,74,32.7,2419.8
INV6543,2024-11-24,17850,Israel,71053CG,Faux Fur Hot Water Bottle,Bath & Body,28,29.79,834.12
INV2190,2024-11-24,63210,Lithuania,45678BC,Set/6 Vintage Wine Labels,Gifts & Novelty Items,1,85.53,85.53
INV2190,2024-11-24,63210,Canada,45678BC,Set/6 Vintage Wine Labels,Gifts & Novelty Items,1,85.53,85.53
INV2190,2024-11-24,34567,Unknown,30987AQ,Antique Style Key Fob,Gifts & Novelty Items,44,96.8,4259.2
INV0987,2024-11-24,32654,Unknown,54321AM,Set/5 Enamel Kitchen Utensils,Kitchenware & Dining,41,12.31,504.71000000000004
INV5432,2024-11-24,96789,Norway,54321BW,Gnome Garden Statue Small,Garden & Outdoor,68,9.2,625.5999999999999
INV9012,2024-11-24,93210,Canada,56321AA,Knitted Sheep Hot Water Bottle Cover,Unknown Category,45,6.0,270.0
INV9012,2024-11-24,93210,Unspecified,56321AA,Knitted Sheep Hot Water Bottle Cover,Unknown Category,45,6.0,270.0
INV5432,2024-11-24,17404,European Community,98765CN,Black & White Striped Rug,Textiles & Linens,74,61.52,4552.4800000000005
INV5432,2024-11-24,17404,Saudi Arabia,98765CN,Black & White Striped Rug,Textiles & Linens,74,61.52,4552.4800000000005
INV5432,2024-11-24,17404,Switzerland,98765CN,Black & White Striped Rug,Textiles & Linens,74,61.52,4552.4800000000005
INV2345,2024-11-24,93210,Canada,24680P,Strawberry Ceramic Salt & Pepper Set,Kitchenware & Dining,24,24.19,580.5600000000001
INV2345,2024-11-24,93210,Unspecified,24680P,Strawberry Ceramic Salt & Pepper Set,Kitchenware & Dining,24,24.19,580.5600000000001
INV2190,2024-11-24,50678,Australia,86420BA,Miniature Ceramic Toadstool Set,Seasonal & Holiday,26,69.28,1801.28
INV2190,2024-11-24,50678,Italy,86420BA,Miniature Ceramic Toadstool Set,Seasonal & Holiday,26,69.28,1801.28
INV2190,2024-11-24,50678,Finland,86420BA,Miniature Ceramic Toadstool Set,Seasonal & Holiday,26,69.28,1801.28
INV8901,2024-11-24,78567,Unknown,67890BY,Personalised Name Mug,Mugs & Drinkware,54,56.64,3058.56
INV3456,2024-11-24,60678,Unknown,13579AG,Gold Star Design Paper Napkins,Gifts & Novelty Items,58,14.77,856.66
INV5432,2024-11-24,84567,Denmark,30987Y,Clear Glass Storage Jar with Lid,Unknown Category,14,70.53,987.4200000000001
INV5432,2024-11-24,84567,United Arab Emirates,30987Y,Clear Glass Storage Jar with Lid,Unknown Category,14,70.53,987.4200000000001
INV5432,2024-11-24,25376,Spain,45678CM,Union Jack Teapot Warmer,Textiles & Linens,11,6.12,67.32000000000001
INV2190,2024-11-25,66789,Unknown,12345BF,Rainbow Stripe Woven Rug,Textiles & Linens,46,7.87,362.02
INV5432,2024-11-25,97321,Poland,93207BL,Geometric Print Notebook A5,Stationery & Office,34,29.67,1008.7800000000001
INV5432,2024-11-25,97321,Italy,93207BL,Geometric Print Notebook A5,Stationery & Office,34,29.67,1008.7800000000001
INV5678,2024-11-25,86789,Unknown,93207BL,Geometric Print Notebook A5,Stationery & Office,45,29.67,1335.15
INV8765,2024-11-25,62789,Unknown,78543Z,Wooden Happy Birthday Bunting,Home Decor & Furnishings,38,47.0,1786.0
INV8765,2024-11-25,76789,Unknown,56321CU,Wooden Pegs In A Bag,Unknown Category,56,70.4,3942.4000000000005
INV4567,2024-11-25,58567,Cyprus,85123CF,Giant Polka Dot Beach Ball,Unknown Category,35,56.62,1981.6999999999998
INV4567,2024-11-25,58567,Australia,85123CF,Giant Polka Dot Beach Ball,Unknown Category,35,56.62,1981.6999999999998
INV1098,2024-11-25,43210,Unknown,84406AX,Orange & Yellow Stripe Throw,Home Decor & Furnishings,6,89.52,537.12
INV6543,2024-11-25,53210,Unknown,78543BJ,Set of 2 Silver Tealight Holders,Home Decor & Furnishings,50,67.86,3393.0
